FIPS,LWX_TYPE,OWNER,DET_LENGTH,OT_TYPE,COMMENTS,Add_source,COUNTY,ROAD,FLOWSOURCE,SOURCE,LAT,LONG,GRADE,LOCATION_1,SIGNAGE,OWNER_ID,Latitude,Longitude,ID
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.91594969,-100.7862817,UNKNOWN,0.75 MI W OF US 277,NV,NA,29.91594969,-100.7862817,A00110
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.91407908,-100.7875981,UNKNOWN,0.9 MI W OF US 277,NV,NA,29.91407908,-100.7875981,A00111
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.9133333,-100.7886567,UNKNOWN,1.3 MI W OF US 277,NV,NA,29.9133333,-100.7886567,A00112
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.91295218,-100.7944882,UNKNOWN,1.5 MI W OF US 277,NV,NA,29.91295218,-100.7944882,A00113
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.91383494,-100.7973426,UNKNOWN,1.7 MI W OF US 277,NV,NA,29.91383494,-100.7973426,A00114
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.91353037,-100.8010545,UNKNOWN,2.3 MI W OF US 277,NV,NA,29.91353037,-100.8010545,A00115
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.91133175,-100.8115575,UNKNOWN,2.7 MI W OF US 277,NV,NA,29.91133175,-100.8115575,A00116
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.91138578,-100.8176737,UNKNOWN,3.1 MI W OF US 277,NV,NA,29.91138578,-100.8176737,A00117
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.91002781,-100.8230645,UNKNOWN,4.2 MI W OF US 277,NV,NA,29.91002781,-100.8230645,A00118
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.90366,-100.8401718,UNKNOWN,4.5 MI W OF US 277,NV,NA,29.90366,-100.8401718,A00119
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.90503613,-100.8435299,UNKNOWN,4.9 MI W OF US 277,NV,NA,29.90503613,-100.8435299,A00120
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.90828128,-100.8487627,UNKNOWN,5 MI W OF US 277,NV,NA,29.90828128,-100.8487627,A00121
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,DOLAN CREEK RD S,OPEN HOLLOW,VGI,29.90857837,-100.8497441,UNKNOWN,5.1 MI W OF US 277,NV,NA,29.90857837,-100.8497441,A00122
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,UNNAMED STREET,DRY DEVILS RIVER,VGI,29.96190531,-100.7988583,UNKNOWN,1.3 MI S OF DOLAN CREEK,NV,NA,29.96190531,-100.7988583,A00123
465,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,VAL VERDE,UNNAMED STREET,DRY DEVILS RIVER,VGI,29.94553139,-100.8198696,UNKNOWN,3 MI S OF DOLAN CREEK,NV,NA,29.94553139,-100.8198696,A00124
425,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,SOMERVELL,DINOSAUR VALLEY STATE RD,PALUXY RIVER,VGI,32.25117007,-97.81880326,UNKNOWN,DINOSAUR VALLEY STATE PARK,NV,NA,32.25117007,-97.81880326,A00125
397,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,ROCKWALL,WYLIE LN,LONG BRANCH,VGI,32.86468346,-96.42262053,GRADE,.57 MI S OF SH 205,NONE,NA,32.86468346,-96.42262053,A00126
49,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,BROWN,CR 304,DIRT HOUSE BRANCH,VGI,31.71267796,-98.72902657,UNKNOWN,0.14 MI S OF,NV,NA,31.71267796,-98.72902657,A00127
49,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,BROWN,COPPIC RANCH RD,SAND CREEK TRIB,VGI,31.77584111,-99.14909907,UNKNOWN,1.57 MI NW OF GOBBLER,NV,NA,31.77584111,-99.14909907,A00128
49,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,BROWN,CR 108,JIM NED CREEK BRANCH,VGI,31.85220967,-99.1995224,UNKNOWN,.32 MI E OF CR 127,NV,NA,31.85220967,-99.1995224,A00129
49,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,BROWN,CR 108,JIM NED CREEK,VGI,31.85467146,-99.19697927,UNKNOWN,0.87 MI W OF CR 109,NV,NA,31.85467146,-99.19697927,A00130
49,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,BROWN,CR 113,HAY BRANCH,VGI,31.96070222,-99.19608649,UNKNOWN,0.15 MI W OF FM 585,NV,NA,31.96070222,-99.19608649,A00131
49,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,BROWN,PHILLIPS RD,CLEAR CREEK BRANCH,VGI,31.70783924,-99.13026408,GRADE,200 FT E OF 2ND ST,NONE,NA,31.70783924,-99.13026408,A00132
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,COMANCHE CR 334,LONG BRANCH TRIB,VGI,31.99241998,-98.34652275,UNKNOWN,996 FT W OF CR 333,NV,NA,31.99241998,-98.34652275,A00133
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 107,RUSH CREEK BRANCH,VGI,32.43863427,-98.45206828,UNKNOWN,1.61 MI E OF ERATH/EASTLAND CO/LN,NV,NA,32.43863427,-98.45206828,A00134
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 127,LOST CREEK,VGI,32.420287,-98.291901,UNKNOWN,.52 MI E OF CR 128,NV,NA,32.420287,-98.291901,A00135
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 136,LOST CREEK,VGI,32.484589,-98.286311,UNKNOWN,.14 MI S OF CR 136,NV,NA,32.484589,-98.286311,A00136
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 148,WOLF CREEK TRIB,VGI,32.35961994,-98.01085795,UNKNOWN,0.28 FT N OF US 377,NV,NA,32.35961994,-98.01085795,A00137
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 161,STRAIGHT CREEK,VGI,32.3681956,-98.19668229,UNKNOWN,1.7 MI W OF US 281,NV,NA,32.3681956,-98.19668229,A00138
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 185,INDIAN CREEK,VGI,32.15813649,-98.14070358,UNKNOWN,0.35 MI E OF US 281,NV,NA,32.15813649,-98.14070358,A00139
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 211,DUFFAU CREEK,VGI,32.134304,-98.028057,UNKNOWN,0.45 MI SE OF FM 2481,NV,NA,32.134304,-98.028057,A00140
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 229,LITTLE DUFFAU CREEK BRANCH,VGI,32.10166686,-98.06583369,GRADE,0.19 MI N OF CR 235,NONE,NA,32.10166686,-98.06583369,A00141
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 229,LITTLE DUFFAU CREEK BRANCH,VGI,32.10240949,-98.06658956,GRADE,0.26 MI N OF CR 235,NONE,NA,32.10240949,-98.06658956,A00142
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 236,LITTLE DUFFAU CREEK BRANCH,VGI,32.040422,-98.032015,UNKNOWN,0.94 MI S OF CR 244,NV,NA,32.040422,-98.032015,A00143
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 293,GILMORE CREEK,VGI,31.978872,-98.146962,UNKNOWN,0.18 S OF CR 271,NV,NA,31.978872,-98.146962,A00144
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 309,RESLEY CREEK,VGI,31.991708,-98.317401,UNKNOWN,0.61 MI W OF CR 310,NV,NA,31.991708,-98.317401,A00145
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 322,RESLEY CREEK TRIB,VGI,32.00511996,-98.35767013,GRADE,0.57 MI N OF CR 334,NONE,NA,32.00511996,-98.35767013,A00146
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 330,RESLEY CREEK BRANCH,VGI,31.977306,-98.333004,UNKNOWN,0.73 MI S OF CR 334,NV,NA,31.977306,-98.333004,A00147
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 333,RESLEY CREEK BRANCH,VGI,31.98556333,-98.3452436,UNKNOWN,0.41 MI S OF CR 334,NV,NA,31.98556333,-98.3452436,A00148
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 407,COUNCIL BRANCH,VGI,32.27751232,-98.369747,UNKNOWN,0.40 NE OF CR 407,NV,NA,32.27751232,-98.369747,A00149
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,CR 408,SOUTH FORK NORTH BOSQUE RIVER,VGI,32.272835,-98.355805,GRADE,584 FT S OF FM 219,NONE,NA,32.272835,-98.355805,A00150
143,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ERATH,FM 2481,SYCAMORE CREEK TRIB,VGI,32.23681802,-98.02263789,UNKNOWN,1.62 MI N OF CR 175,NV,NA,32.23681802,-98.02263789,A00151
221,VENTED FORD,CITY,0,RIVERINE,NA,NA,HOOD,W 7TH ST,SQUAW CREEK,VGI,32.38618645,-97.9212755,NA,350 SW OF CR 216,NONE,NA,32.38618645,-97.9212755,A00152
221,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,HOOD,CR 308,ROCKY BRANCH TRIB,VGI,32.40754062,-97.65737503,GRADE,0.76 MI N OF FALL CREEK,NONE,NA,32.40754062,-97.65737503,A00153
221,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,HOOD,LAKE GRANSBURY TRAIL,LAMBERT BRANCH TRIB,VGI,32.50734121,-97.84997633,GRADE,694 FT S OF LAKE GRANBURY DR,NONE,NA,32.50734121,-97.84997633,A00154
221,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,HOOD,W MOORE ST,LAMBERT BRANCH,VGI,32.448949,-97.792798,GRADE,507 FT W OF THORPE SPRINGS RD,NONE,NA,32.448949,-97.792798,A00155
221,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,HOOD,OKLAHOMA TRAIL,LAMBERT BRANCH TRIB,VGI,32.50759735,-97.85112244,GRADE,412 FT N OF LAKE GRANBURY TRAIL,NONE,NA,32.50759735,-97.85112244,A00156
35,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,BOSQUE,CR 2215,NORTH BOSQUE RIVER,VGI,31.95453,-97.934126,UNKNOWN,0.38 MI S OF CR 2480,NV,NA,31.95453,-97.934126,A00157
5,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,ANGELINA,LOUISIANA ST,SHAWNEE CREEK,VGI,31.27636874,-94.56673152,UNKNOWN,865 FT N OF AVENUE F,NV,NA,31.27636874,-94.56673152,A00158
361,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,ORANGE,HOFFMAN ST,TEN MILE CREEK WEST FORK,FIS,30.19133529,-94.05547299,UNKNOWN,223 FT S OF FM 1131,NV,NA,30.19133529,-94.05547299,A00159
403,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,SABINE,CANNON ST,JACK CREEK TRIB,VGI,31.33993787,-93.86785452,UNKNOWN,227 FT S OF FM 1175,NV,NA,31.33993787,-93.86785452,A00160
240,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,LLANO,HI CIRCLE N,SLICKROCK CREEK,VGI,30.5451692,-98.36739477,RAISED,765 FT S OF FIRE DANCE,NONE,NA,30.5451692,-98.36739477,A00161
240,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,LLANO,BAY WEST,PECAN BRANCH,VGI,30.53206038,-98.40080085,RAISED,.37 FT N OF FM 2147,NONE,NA,30.53206038,-98.40080085,A00162
240,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,LLANO,FM 2831,LAKE LBJ,VGI,30.56563137,-98.41391625,GRADE,894 FT N OF BLUE BONNET,NONE,NA,30.56563137,-98.41391625,A00163
240,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,LLANO,DOUGLAS DR,LAKE LBJ,VGI,30.55578749,-98.39945942,GRADE,964 FT E OF APACHE TEARS,NONE,NA,30.55578749,-98.39945942,A00164
240,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,LLANO,DRIFTWOOD,LAKE LBJ,VGI,30.55604002,-98.39748262,GRADE,240 FT W OF DOUGLAS DR,NONE,NA,30.55604002,-98.39748262,A00165
240,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,LLANO,DEEP CANYON,LAKE LBJ,VGI,30.54910349,-98.39754262,GRADE,900 FT SW OF FAULTLINE DR,NONE,NA,30.54910349,-98.39754262,A00166
403,UNVENTED FORD,COUNTY,0,RIVERINE,"FROM KERWIN ""2-K"" LLOYD, 911 ADMIN FOR SABINE CO",NA,SABINE,BOGGY CREEK RD,EL LOBANILLO CREEK,VGI,31.536873,-93.972615,UNKNOWN,1.26 MI NW OF CAESAR SMITH,NV,NA,31.536873,-93.972615,A00167
403,UNVENTED FORD,COUNTY,0,RIVERINE,"FROM KERWIN ""2-K"" LLOYD, 911 ADMIN FOR SABINE CO",NA,SABINE,COUNTY LINE RD,EL LOBANILLO CREEK TRIB,VGI,31.50615615,-93.95096653,UNKNOWN,0.25 MI N OF FM 3448,NV,NA,31.50615615,-93.95096653,A00168
403,UNVENTED FORD,COUNTY,0,RIVERINE,"FROM KERWIN ""2-K"" LLOYD, 911 ADMIN FOR SABINE CO",NA,SABINE,COUNTY LINE RD,EL LOBANILLO CREEK TRIB,VGI,31.52197592,-93.94795534,UNKNOWN,1.62 MI N OF FM 3448,NV,NA,31.52197592,-93.94795534,A00169
111,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,DALLAM,W 9TH ST,DRAW,VGI,36.05732477,-102.5269422,GRADE,460 FT E OF OLIVE AVE,NONE,NA,36.05732477,-102.5269422,A00170
129,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,DONLEY,GORST ST,DRAW,VGI,34.93558815,-100.8884977,GRADE,53 FT S OF 4TH ST,NONE,NA,34.93558815,-100.8884977,A00171
129,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,DONLEY,GOSRT ST,DRAW,VGI,34.93627974,-100.888123,GRADE,193 FT S OF 3RD ST,NONE,NA,34.93627974,-100.888123,A00172
83,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,W 6TH ST,LOSS CREEK,VGI,31.82023128,-99.42508782,GRADE,372 FT E OF S FRIO ST,NONE,NA,31.82023128,-99.42508782,A00173
83,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,S FRIO ST,LOSS CREEK,VGI,31.81998942,-99.42622789,GRADE,84 FT S OF W 6TH ST,NONE,NA,31.81998942,-99.42622789,A00174
83,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,W 8TH ST,LOSS CREEK,VGI,31.81853188,-99.42664022,GRADE,227 FT E OF S NECHES ST,NONE,NA,31.81853188,-99.42664022,A00175
83,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,S NECHES T,LOSS CREEK,VGI,31.81831419,-99.42721732,GRADE,90 FT S OF W 8TH ST,NONE,NA,31.81831419,-99.42721732,A00176
83,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,W 9TH ST,LOSS CREEK,VGI,31.81769475,-99.42781738,GRADE,160 FT W OF S NUECES ST,NONE,NA,31.81769475,-99.42781738,A00177
83,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,W 10TH ST,LOSS CREEK,VGI,31.81679819,-99.42780007,GRADE,166 FT E FT S NUECES ST,NONE,NA,31.81679819,-99.42780007,A00178
193,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,HAMILTON,N HOWARD ST,PECAN CREEK BRANCH,VGI,31.70650463,-98.12901188,GRADE,136 FT N OF W HENRY ST,NONE,NA,31.70650463,-98.12901188,A00179
193,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,HAMILTON,N CAGE ST,PECAN CREEK BRANCH,VGI,31.70759113,-98.13086177,GRADE,63 FT S OF ROSS,NONE,NA,31.70759113,-98.13086177,A00180
193,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,HAMILTON,E ROSS ST,PECAN CREEK BRANCH,VGI,31.70551842,-98.12292302,GRADE,170 FT E OF US 281,NONE,NA,31.70551842,-98.12292302,A00181
331,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MILAM,E 19TH ST,DRAINAGE DITCH,VGI,30.86181842,-96.9658276,GRADE,645 FT W OF JACKSON AVE,NONE,NA,30.86181842,-96.9658276,A00182
387,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,RED RIVER,GULF ST,DELAWARE CREEK,VGI,33.619585,-95.055937,GRADE,1080 FT E OF N DONOHO ST,NONE,NA,33.619585,-95.055937,A00183
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,SAN ANGELO ST,SANDIA CREEK TRIB,VGI,30.980517,-103.746379,GRADE,0.36 MI S OF US 290,NONE,NA,30.980517,-103.746379,A00184
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,EL PASO ST,SANDIA CREEK TRIB,VGI,30.98111549,-103.745355,GRADE,217 FT S OF 3RD ST,NONE,NA,30.98111549,-103.745355,A00185
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,SAN ANTONIO ST,SANDIA CREEK TRIB,VGI,30.98329067,-103.7427009,GRADE,80 FT N OF 3RD ST,NONE,NA,30.98329067,-103.7427009,A00186
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,FORT WORTH ST,SANDIA CREEK TRIB,VGI,30.9838141,-103.7416391,GRADE,45 FT N OF 3RD ST,NONE,NA,30.9838141,-103.7416391,A00187
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,DALLAS ST,SANDIA CREEK TRIB,VGI,30.98420145,-103.7404932,GRADE,49 FT S OF 3RD ST,NONE,NA,30.98420145,-103.7404932,A00188
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,N 4TH ST,DRAW,VGI,31.314028,-103.803362,GRADE,0.30 MI W OF CR 226,NONE,NA,31.314028,-103.803362,A00189
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,N OAK ST,DRAW,VGI,31.43270792,-103.4987869,GRADE,504 FT N OF W D ST,NONE,NA,31.43270792,-103.4987869,A00190
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,N ASH ST,DRAW,VGI,31.43343392,-103.496758,GRADE,516 FT N OF W D ST,NONE,NA,31.43343392,-103.496758,A00191
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,S PARK ST,DRAW,VGI,31.407709,-103.504194,GRADE,437 FT S OF LINCOLN ST,NONE,NA,31.407709,-103.504194,A00192
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,S ALAMO ST,DRAW,VGI,31.407875,-103.505132,GRADE,437 FT S OF LINCOLN ST,NONE,NA,31.407875,-103.505132,A00193
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,S HACKBERRY ST,DRAW,VGI,31.408047,-103.506148,GRADE,437 FT S OF LINCOLN ST,NONE,NA,31.408047,-103.506148,A00194
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,S MISSOURI ST,DRAW,VGI,31.408233,-103.507196,GRADE,437 FT S OF LINCOLN ST,NONE,NA,31.408233,-103.507196,A00195
389,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,REEVES,TEXAS ST,DRAW,VGI,31.408824,-103.511167,GRADE,687 FT S OF MONROE ST,NONE,NA,31.408824,-103.511167,A00196
327,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MENARD,GAY ST,SAN SABA RIVER BRANCH,VGI,30.908231,-99.786044,GRADE,143 FT S OF 2ND ST,NONE,NA,30.908231,-99.786044,A00197
327,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MENARD,BEVANS ST,SAN SABA RIVER BRANCH,VGI,30.90604622,-99.78730949,GRADE,522 FT N OF US 83,NONE,NA,30.90604622,-99.78730949,A00198
327,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MENARD,BOWIE ST,SAN SABA RIVER BRANCH,VGI,30.91286752,-99.78089894,GRADE,174 FT E OF MENARD ST,NONE,NA,30.91286752,-99.78089894,A00199
327,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MENARD,MENARD/TRAVIS,SAN SABA RIVER BRANCH,VGI,30.91180656,-99.78130656,GRADE,450 FT N OF HOUSTON ST,NONE,NA,30.91180656,-99.78130656,A00200
327,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MENARD,HOUSTON ST,SAN SABA RIVER BRANCH,VGI,30.91095075,-99.78221392,GRADE,365 FT E OF SCRUGGS,NONE,NA,30.91095075,-99.78221392,A00201
327,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MENARD,GREER/SCRUGGS,SAN SABA RIVER BRANCH,VGI,30.91017069,-99.78357029,GRADE,425 FT E OF TIPTON,NONE,NA,30.91017069,-99.78357029,A00202
327,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MENARD,TIPTON ST,SAN SABA RIVER BRANCH,VGI,30.90913453,-99.78478764,GRADE,210 FT S OF 1ST ST,NONE,NA,30.90913453,-99.78478764,A00203
235,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,IRION,N 3RD ST,SPRING CREEK BRANCH,VGI,31.26602744,-100.8229474,GRADE,201 FT N OF OAK ST,NONE,NA,31.26602744,-100.8229474,A00204
235,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,IRION,N 4TH ST,SPRING CREEK BRANCH,VGI,31.26615763,-100.8244403,GRADE,250 FT N OF OAK ST,NONE,NA,31.26615763,-100.8244403,A00205
235,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,IRION,N 5TH ST,SPRING CREEK BRANCH,VGI,31.26610348,-100.8260048,GRADE,208 FT N OF OAK ST,NONE,NA,31.26610348,-100.8260048,A00206
121,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,DENTON,W WINDSOR DR,NORTH PECAN CREEK,FIS,33.24075013,-97.14873952,NA,60 FT N OF WINDSOR DR,NONE,NA,33.24075013,-97.14873952,A00207
121,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,DENTON,WINDSOR DR,NORTH PECAN CREEK,FIS,33.24060656,-97.14864589,NA,.27 MI W OF HINKLE DR,NONE,NA,33.24060656,-97.14864589,A00208
121,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,DENTON,HINKLE DR,NORTH PECAN CREEK,FIS,33.23542049,-97.14447969,NA,233 FT S OF HAGGARD LN,NONE,NA,33.23542049,-97.14447969,A00209
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,WESTWAY ST,NORTH PECAN CREEK,FIS,33.22864378,-97.13713832,NA,50 FT W OF N CARROLL BLVD,NONE,180610B08620001,33.22864378,-97.13713832,A00210
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,CRESCENT ST,NORTH PECAN CREEK,FIS,33.22543,-97.13720783,NA,62 FT W OF N CARROLL BLVD,NONE,180610B02300002,33.22543,-97.13720783,A00211
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,N CARROLL BLVD,NORTH PECAN CREEK,FIS,33.22506797,-97.13704469,NA,131 FT S OF CRESCENT,NONE,180610B01560001,33.22506797,-97.13704469,A00212
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,ANNA ST,NORTH PECAN CREEK,FIS,33.22326777,-97.13634365,NA,777 FT S OF CRESCENT,NONE,180610B00240001,33.22326777,-97.13634365,A00213
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,N CARROLL BLVD,PECAN CREEK,FIS,33.21876017,-97.13717001,NA,194 FT S OF CONGRESS,NONE,180610B01560002,33.21876017,-97.13717001,A00214
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,FRAME ST,PECAN CREEK,FIS,33.21645137,-97.12482933,NA,77 FT N OF E MCKINNEY ST,NONE,180610B03260001,33.21645137,-97.12482933,A00215
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,EGAN ST,PECAN CREEK,FIS,33.22033627,-97.13877215,NA,90 FT E OF DENTON ST,NONE,180610B02900001,33.22033627,-97.13877215,A00216
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,FULTON ST,PECAN CREEK,FIS,33.22605234,-97.14324637,NA,200 FT S OF CORDELL ST,NONE,180610B03340001,33.22605234,-97.14324637,A00217
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,CORDELL ST,PECAN CREEK,FIS,33.22660996,-97.1444898,NA,392 FT W OF FULTON,NONE,180610B02160001,33.22660996,-97.1444898,A00218
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,MALONE ST,PECAN CREEK,FIS,33.22961692,-97.14964277,NA,45 FT N OF US 380,NONE,180610B05060001,33.22961692,-97.14964277,A00219
121,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,DENTON,GAY DR,PECAN CREEK,FIS,33.23058764,-97.15414165,NA,350 FT N OF US 380,NV,NA,33.23058764,-97.15414165,A00220
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,KEALY AVE,PRAIRIE CREEK,FIS,33.05365954,-96.99277707,NA,456 FT N OF PARKWAY ST,NONE,180610C00550001,33.05365954,-96.99277707,A00221
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,MILL ST,PRAIRIE CREEK,FIS,33.05646164,-96.9999489,NA,382 FT S OF COWAN,NONE,180610C00740004,33.05646164,-96.9999489,A00222
121,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,DENTON,COWAN AVE,PRAIRIE CREEK,FIS,33.05642026,-97.00132313,NA,408 FT SW OF N MILL ST,NONE,NA,33.05642026,-97.00132313,A00223
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,I-35 NB,PRAIRIE CREEK,FIS,33.05286953,-97.01039949,NA,442 FT S OF VALLEY RIDGE CIR,NONE,1.81E+14,33.05286953,-97.01039949,A00224
